"STATION","NAME","DATE","TMAX","TMIN"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-27","85","70"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-28","74","63"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-29","76","57"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-11-30","79","59"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-01","81","71"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-02","80","72"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-03","82","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-04","84","66"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-05","83","67"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-06","78","57"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-07","80","63"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-08","81","64"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-09","79","63"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-10","82","64"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-11","78","58"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-12","68","47"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-13","75","52"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-14","81","62"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-15","75","60"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-16","67","51"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-17","76","51"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-18","80","60"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-19","80","63"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-20","80","65"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-21","83","61"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-22","78","53"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1993-12-23","84","59"
