"STATION","NAME","DATE","TMAX","TMIN"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-09-25","72","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-09-26","71","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-09-27","67","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-09-28","59","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-09-29","59","37"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-09-30","68","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-01","74","44"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-02","77","61"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-03","82","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-04","76","55"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-05","60","46"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-06","58","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-07","67","40"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-08","72","43"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-09","66","47"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-10","58","52"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-11","54","35"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-12","39","30"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-13","50","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-14","50","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-15","52","31"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-16","56","48"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-17","58","50"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-18","63","42"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-19","44","39"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-20","53","32"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2006-10-21","58","47"
